Date,Output Value
2018-03-29,9272657656.4
2018-03-30,6202780674.12
2018-03-31,8549891512.38
2018-04-01,6174767200.21
2018-04-02,5975183175.5
2018-04-03,9913512385.38
2018-04-04,10081830037.51
2018-04-05,9443989408.65
2018-04-06,6997821740.57
2018-04-07,8236602075.5
2018-04-08,5177338839.46
2018-04-09,5458009846.82
2018-04-10,7785217137.99
2018-04-11,6582616262.45
2018-04-12,6777633925.92
2018-04-13,17213149392.54
2018-04-14,9602403262.29
2018-04-15,5596230907.74
2018-04-16,6593636535.58
2018-04-17,10523071375.39
2018-04-18,9952870052.78
2018-04-19,8598950508.67
2018-04-20,11153350181.76
2018-04-21,13666211322.4
2018-04-22,8039392859.29
2018-04-23,6516025032.25
2018-04-24,9709066763.91
2018-04-25,17462397729.05
2018-04-26,17324528483.18
2018-04-27,9935884561.71
2018-04-28,14588849558.02
2018-04-29,16049980994.21
2018-04-30,15472564814.83
2018-05-01,11039291850.7
2018-05-02,9260526109.33
2018-05-03,9721648382.26
2018-05-04,13089097414.17
2018-05-05,13401291281.5
2018-05-06,9902368367.35
2018-05-07,10720523519.91
2018-05-08,12736826236.31
2018-05-09,9792299020.26
2018-05-10,9710754000.39
2018-05-11,11324911921.03
2018-05-12,10565463742.23
2018-05-13,8462135207.58
2018-05-14,7409611644.44
2018-05-15,10995339278.32
2018-05-16,8732341374.23
2018-05-17,9813594353.86
2018-05-18,8551498439.66
2018-05-19,9401738606.48
2018-05-20,5813441703.19
2018-05-21,6316369343.1
2018-05-22,6879424652.35
2018-05-23,7560616039.34
2018-05-24,8157248722.1
2018-05-25,8906430248.68
2018-05-26,7087157191.05
2018-05-27,4403547768.7
2018-05-28,6002841224.79
2018-05-29,9391922750.98
2018-05-30,9593014774.67
2018-05-31,9402417482.72
2018-06-01,10113128280.56
2018-06-02,8897218032.52
2018-06-03,7306162435.08
2018-06-04,7337965849.52
2018-06-05,10982401516.46
2018-06-06,9410812243.75
2018-06-07,8746884455.51
2018-06-08,9362244625.91
2018-06-09,10701809744.49
2018-06-10,7316448145.84
2018-06-11,9102627455.1
2018-06-12,11535945584.83
2018-06-13,9382429947.37
2018-06-14,11748904242.69
2018-06-15,12416206512.44
2018-06-16,10793940136.04
2018-06-17,5127242823.54
2018-06-18,4413735214.84
2018-06-19,7038908611.1
2018-06-20,9924701664.54
2018-06-21,7846112676.56
2018-06-22,6203039594.67
2018-06-23,11523911663.15
2018-06-24,8480255545.07
2018-06-25,5656151632.04
2018-06-26,8113819212.72
2018-06-27,5145651599.67
2018-06-28,6147235404.17
2018-06-29,5699845557.43
2018-06-30,6417090987.08
2018-07-01,4597383126.35
2018-07-02,5398493900.23
2018-07-03,6748622698.34
2018-07-04,6868039417.75
2018-07-05,5805374596.27
2018-07-06,6874537946.66
2018-07-07,6288402503.86
2018-07-08,3955295880.38
2018-07-09,5163515942.83
2018-07-10,6903967596.68
2018-07-11,7368215889.72
2018-07-12,5325731572.9
2018-07-13,5304252148.48
2018-07-14,5490308582.24
2018-07-15,4526175430.61
2018-07-16,4658060556.33
2018-07-17,8386039513.13
2018-07-18,7706801775.02
2018-07-19,8154333660.88
2018-07-20,7216715664.85
2018-07-21,6755888561.72
2018-07-22,4785777112.21
2018-07-23,4278466305.38
2018-07-24,7503037937.92
2018-07-25,9956487600.53
2018-07-26,8192661190.26
2018-07-27,6838772441.95
2018-07-28,8037123412.78
2018-07-29,5235229393.64
2018-07-30,5521810258.04
2018-07-31,7162945671.25
2018-08-01,6649492161.14
2018-08-02,6881338817.8
2018-08-03,6831986089.22
2018-08-04,7388519420.98
2018-08-05,6801894042.45
2018-08-06,7337216581.62
2018-08-07,8660195950.73
2018-08-08,7803545030.86
2018-08-09,7980857758.4
2018-08-10,7375794121.04
2018-08-11,5918478699.56
2018-08-12,4969399918.65
2018-08-13,3926785924.01
2018-08-14,5609836362.79
2018-08-15,7450741197.3
2018-08-16,6576235846.16
2018-08-17,5814976685.28
2018-08-18,5628697278.65
2018-08-19,4115936647.22
2018-08-20,3822537289.4
2018-08-21,5449727259.89
2018-08-22,6765787540.26
2018-08-23,5618706720.09
2018-08-24,5689690429.03
2018-08-25,5143591065.5
2018-08-26,4340922338.42
2018-08-27,3385533261.25
2018-08-28,6892795865.13
2018-08-29,13441429533.96
2018-08-30,6217753218.26
2018-08-31,5958814572.46
2018-09-01,10938301512.99
2018-09-02,6254807292.85
2018-09-03,5981026988.45
2018-09-04,6707668696.81
2018-09-05,7160244630.66
2018-09-06,6265039148.06
2018-09-07,8175568209.71
2018-09-08,6967291523.7
2018-09-09,4392101847.91
2018-09-10,4483673641.48
2018-09-11,5425020883.33
2018-09-12,5739164010.37
2018-09-13,5588774332.7
2018-09-14,7427433345.18
2018-09-15,4761911649.85
2018-09-16,4780799939.07
2018-09-17,4579338085.26
2018-09-18,6509258778.04
2018-09-19,6472830502.75
2018-09-20,6145879822.2
2018-09-21,5984503831.82
2018-09-22,7900738168.94
2018-09-23,4838174827.34
2018-09-24,3702092745.05
2018-09-25,5015795861.61
2018-09-26,8832171382.93
2018-09-27,6878401872.92
