Date,Miner Revenue Value
2018-09-09,11711743.03
2018-09-10,12834978.41
2018-09-11,10766331.98
2018-09-12,11214484.24
2018-09-13,13443406.52
2018-09-14,12138240.73
2018-09-15,10837473.94
2018-09-16,11507329.86
2018-09-17,11383010.03
2018-09-18,10662290.4
2018-09-19,11360985.6
2018-09-20,12573729.39
2018-09-21,12629944.92
2018-09-22,12347568.74
2018-09-23,13128079.98
2018-09-24,12658579.95
2018-09-25,12263861.89
2018-09-26,13717352.33
2018-09-27,11353797.1
2018-09-28,12116031.11
